,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,frisk_performed,search_person,search_vehicle,reason_for_frisk,reason_for_search,reason_for_stop
103637,27,white,female,True,False,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
103641,35,white,male,True,False,False,False,False,True,False,,Erratic/Suspicious Behavior,Driving While Impaired
103646,26,white,male,False,True,False,False,False,True,True,,Other Official Information,Stop Light/Sign Violation
103676,20,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Speed Limit Violation
103677,22,black,male,True,False,False,False,False,True,True,,Other Official Information,Speed Limit Violation
103683,38,black,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
103739,33,white,male,False,True,False,False,False,True,True,,Suspicious Movement,Investigation
103756,40,black,male,True,False,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
103759,34,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
103773,37,black,female,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
103794,20,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
103795,17,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
103803,23,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
103820,19,white,male,True,False,False,False,False,True,True,,Suspicious Movement,Vehicle Equipment Violation
103839,49,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
103843,51,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
103844,24,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
103850,21,black,male,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
103858,24,black,female,True,False,False,False,False,True,True,,Other Official Information,Speed Limit Violation
103860,20,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
103868,20,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior,Investigation
103871,22,hispanic,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
103874,38,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
103884,35,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
103920,18,white,male,False,True,False,False,False,False,True,,Other Official Information,Vehicle Regulatory Violation
103958,35,white,male,False,False,True,False,False,True,True,,Other Official Information,Investigation
103962,30,black,male,True,False,False,False,False,True,True,,Other Official Information,Investigation
103969,18,white,male,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
103976,27,black,female,False,True,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
103993,28,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
103995,21,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Vehicle Regulatory Violation
103998,25,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
104003,22,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
104034,39,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
104069,47,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
104084,20,black,male,False,True,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
104111,37,unknown,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
104112,20,black,male,True,False,False,True,False,True,True,,Other Official Information,Safe Movement Violation
104113,27,white,male,False,True,False,True,False,True,True,,Other Official Information,Vehicle Equipment Violation
104123,39,white,male,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
104125,20,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Stop Light/Sign Violation
104126,39,black,male,False,True,False,False,False,True,True,,Informant Tip,Vehicle Equipment Violation
104129,58,black,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
104155,19,unknown,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
104173,50,hispanic,male,False,True,False,False,False,False,True,,Erratic/Suspicious Behavior,Stop Light/Sign Violation
104192,31,white,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
104206,20,hispanic,male,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
104207,27,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
104246,30,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Safe Movement Violation
104250,20,hispanic,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
104262,31,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
104293,57,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Vehicle Regulatory Violation
104305,19,white,male,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
104324,25,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Speed Limit Violation
104338,34,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
104388,26,hispanic,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
104434,49,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
104478,25,black,male,False,True,False,False,False,True,False,,Other Official Information,Speed Limit Violation
104564,25,black,female,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
104568,32,white,female,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Other Official Information,Vehicle Regulatory Violation
104569,39,black,female,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
104590,43,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
104738,24,black,male,False,True,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
104756,25,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
104785,23,white,male,False,True,False,False,False,False,True,,Suspicious Movement,Vehicle Equipment Violation
104812,23,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
104860,40,white,male,False,True,False,False,False,True,True,,Other Official Information|Erratic/Suspicious Behavior|Suspicious Movement,Stop Light/Sign Violation
104862,40,black,male,True,False,False,True,False,True,True,,Other Official Information,Vehicle Regulatory Violation
104867,24,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
104869,50,white,female,True,False,False,False,False,True,True,,Other Official Information,Safe Movement Violation
104880,23,black,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
104881,26,black,male,True,False,False,False,False,True,True,,Suspicious Movement,Vehicle Regulatory Violation
104882,21,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
104886,27,white,female,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
104887,19,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
104994,54,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
105017,23,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
105027,23,black,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
105029,36,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
105033,31,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
105041,23,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
105060,28,white,female,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
105093,23,hispanic,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
105101,20,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
105104,20,black,male,False,True,False,False,False,True,False,,Erratic/Suspicious Behavior,Safe Movement Violation
105141,21,hispanic,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
105147,36,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
105169,19,hispanic,male,True,False,False,False,False,True,True,,Suspicious Movement,Vehicle Equipment Violation
105172,57,black,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
105175,45,hispanic,female,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
105178,31,black,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
105197,30,hispanic,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
105227,21,white,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
105228,27,hispanic,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
105242,40,white,male,True,False,False,False,False,True,False,,Erratic/Suspicious Behavior,Speed Limit Violation
105246,32,black,male,False,True,False,False,True,True,False,Observation of Suspected Contraband,Observation of Suspected Contraband,Investigation
