,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,search_person,search_vehicle,reason_for_search,reason_for_stop
2555490,27.0,white,female,False,True,False,False,True,True,cons,------(c)
2555503,23.0,white,male,False,True,False,False,False,True,prob,------(c)
2555522,39.0,black,male,False,True,False,False,False,True,cons,------(a)
2555547,20.0,white,female,False,False,True,False,False,True,prob,------(a-)
2555557,20.0,white,male,True,False,False,False,True,True,prob,------(a)
2555578,19.0,black,male,False,True,False,False,False,True,cons,------(a)
2555579,55.0,white,male,False,False,True,False,False,True,cons,------(b)
2555591,35.0,black,female,False,True,False,False,False,True,other,------(i-)
2555592,21.0,black,male,False,False,True,False,False,True,k-,------(i-)
2555593,22.0,black,male,False,True,False,False,False,True,prob,------(d)
2555606,21.0,white,male,False,True,False,False,True,True,cons,------(e-)
2555607,18.0,hispanic,male,True,False,False,False,True,True,prob,------(a)
2555638,19.0,white,male,False,False,True,False,True,True,cons,------(a-)
2555639,35.0,white,male,True,False,False,False,True,True,prob,------(f)
2555640,18.0,black,male,False,True,False,False,True,True,prob,------(a)
2555700,25.0,white,male,False,False,True,False,True,False,k-,------(f)
2555725,43.0,white,male,False,False,True,False,True,True,cons,------(f)
2555726,18.0,white,male,False,False,True,False,False,True,cons,------(e-)
2555738,41.0,white,female,False,True,False,False,True,True,incarrest,------(h)
2555739,28.0,black,female,False,False,True,False,False,True,cons,------(h)
2555740,28.0,white,female,False,False,True,False,True,True,k-,------(a)
2555741,46.0,black,female,False,False,True,False,False,True,k-,------(a)
2555750,22.0,white,male,True,False,False,False,True,True,incarrest,------(a)
2555751,33.0,white,male,False,False,True,False,True,True,k-,------(i-)
2555777,27.0,white,male,False,True,False,False,False,True,incarrest,------(a)
2555823,29.0,white,female,False,True,False,False,False,True,cons,------(c)
2555863,19.0,white,male,False,False,True,False,True,True,prob,------(a)
2555880,30.0,white,male,False,True,False,False,True,True,k-,-------(c)
2555895,23.0,white,male,False,False,True,False,True,True,cons,------(b)
2555912,23.0,black,male,False,True,False,False,True,True,cons,------(f)
2555955,24.0,black,male,False,True,False,False,True,True,k-,-------(c)
2556001,28.0,white,male,False,True,False,False,False,True,cons,------(c-)
2556015,22.0,white,male,False,True,False,False,True,True,cons,------(h)
2556025,22.0,white,male,True,False,False,False,True,True,incarrest,------(b)
2556026,24.0,hispanic,male,True,False,False,False,True,True,cons,------(a-)
2556037,32.0,white,male,True,False,False,False,True,True,prob,------.-(b)
2556040,32.0,white,male,False,True,False,False,True,True,cons,------(a-)
2556133,37.0,black,female,False,True,False,False,False,True,cons,-------(c)
2556134,52.0,white,male,True,False,False,False,True,True,incarrest,------.-
2556162,36.0,white,male,True,False,False,False,True,True,incarrest,------(h)
2556173,29.0,hispanic,male,True,False,False,False,True,True,incarrest,------(f)
2556181,25.0,white,male,False,True,False,False,True,True,prob,------(a)
2556189,55.0,black,male,False,True,False,False,True,False,incarrest,------(d)
2556221,46.0,white,male,True,False,False,False,False,True,incarrest,------(a)
2556247,31.0,black,male,False,False,True,False,False,True,cons,------(d)
2556248,44.0,white,male,False,False,True,False,False,True,cons,------(m)
2556249,44.0,white,female,False,False,True,False,False,True,cons,--*
2556263,41.0,white,female,False,True,False,False,True,True,cons,------(a)
2556264,21.0,white,male,False,True,False,False,False,True,cons,------(g)
2556331,57.0,white,male,False,True,False,False,False,True,cons,------(a)
2556355,24.0,white,male,True,False,False,False,True,False,incarrest,------.-
2556363,42.0,white,male,False,False,True,False,False,True,cons,------(a)
2556382,32.0,white,male,True,False,False,False,True,True,incarrest,------(f)
2556385,43.0,white,male,True,False,False,False,True,False,incarrest,------(a-)
2556442,40.0,white,male,True,False,False,False,True,True,incarrest,------(a-)
2556452,31.0,white,female,True,False,False,False,False,True,incarrest,------(f)
2556456,19.0,black,male,False,True,False,False,True,True,prob,------.-
2556466,30.0,white,male,True,False,False,False,True,True,cons,-------(c)
2556483,45.0,white,male,True,False,False,False,True,True,incarrest,------(a-)
2556484,70.0,white,male,True,False,False,False,True,False,incarrest,------.-
2556490,22.0,white,male,False,True,False,False,True,True,k-,------(i-)
2556499,23.0,black,male,False,False,True,False,False,True,k-,------.-
2556508,30.0,white,female,True,False,False,False,True,True,incarrest,-------(d)
2556518,19.0,white,male,False,True,False,False,True,False,cons,------(b-)
2556523,32.0,white,male,True,False,False,False,True,True,incarrest,------(a)
2556568,22.0,white,male,True,False,False,False,True,True,incarrest,------(c)
2556596,27.0,white,male,True,False,False,False,True,True,incarrest,------(c-)
2556630,47.0,white,male,True,False,False,False,True,True,incarrest,------(a-)
2556634,28.0,white,male,False,False,True,False,False,True,cons,------.-
2556635,27.0,white,male,False,False,True,False,True,True,k-,------(m)
2556661,45.0,hispanic,male,True,False,False,False,True,True,incarrest,------(a-)
2556684,37.0,white,male,False,True,False,False,False,True,cons,------(a-)
2556738,19.0,black,male,False,True,False,False,True,True,prob,------.-(b)
2556771,47.0,black,male,False,True,False,False,True,True,prob,------(c)
2556821,47.0,white,male,False,True,False,False,True,True,prob,------(a)
2556834,21.0,black,male,True,False,False,False,True,True,incarrest,------.-
2556850,33.0,white,male,False,True,False,False,False,True,cons,------(a)
2556853,28.0,white,female,True,False,False,False,True,True,incarrest,------.-
2556861,18.0,white,male,False,False,True,False,False,True,cons,------(a)
2556869,18.0,white,male,False,False,True,False,False,True,cons,-------(c)
2556884,24.0,white,male,False,False,True,False,False,True,prob,------(c-)
2556892,31.0,black,male,False,True,False,False,True,True,k-,------(h-)
2556902,27.0,white,male,False,True,False,False,False,True,cons,------(i-)
2556908,18.0,white,male,False,True,False,False,False,True,cons,------(a)
2556919,21.0,black,male,False,True,False,False,True,True,prob,------(a)
2557000,17.0,black,female,False,False,True,False,True,True,prob,------(a)
2557001,22.0,white,female,False,False,True,False,True,True,k-,-------(c)
2557016,43.0,black,male,False,True,False,False,True,True,k-,------(h)
2557038,22.0,hispanic,male,False,False,True,False,True,True,cons,-------(c)
2557080,35.0,white,male,False,True,False,False,True,True,cons,------(f)
2557081,27.0,white,male,False,False,True,False,True,True,k-,------(m)
2557089,47.0,white,male,True,False,False,False,False,True,cons,------(c)
2557090,27.0,white,male,True,False,False,False,True,True,incarrest,------(a)
2557101,29.0,white,male,False,True,False,False,True,True,cons,-------(c)
2557108,21.0,black,male,False,True,False,False,False,True,exigent,------(a)
2557109,57.0,black,male,False,False,False,False,True,True,k-,------(a)
2557110,18.0,white,male,False,False,False,False,True,True,cons,--*
2557111,31.0,black,male,False,True,False,False,False,True,cons,------(a)
2557112,28.0,black,male,False,True,False,False,True,True,incarrest,------(g)
2557121,32.0,white,female,False,False,True,False,True,True,k-,------(c)
2557128,52.0,white,female,True,False,False,False,True,True,prob,------(a)
2557133,31.0,black,male,True,False,False,False,True,True,incarrest,------(a)
2557136,24.0,black,male,False,False,True,False,True,True,k-,------(a)
2557186,19.0,black,male,True,False,False,False,False,True,incarrest,------(c)
2557212,53.0,white,male,True,False,False,False,True,True,prob,--*
2557254,27.0,white,female,False,True,False,False,False,True,cons,------(m)
2557292,61.0,white,female,True,False,False,False,True,True,prob,------(c)
2557328,20.0,white,male,False,False,False,False,False,True,k-,--*
2557356,25.0,black,male,False,False,True,False,True,True,prob,------(a)
2557374,25.0,black,male,True,False,False,False,True,True,prob,------(d)
2557383,20.0,black,male,True,False,False,False,True,True,prob,-------(c)
2557447,34.0,black,male,True,False,False,False,True,True,incarrest,------(a)
2557555,37.0,white,male,True,False,False,False,True,False,incarrest,------.-(b)
2557556,23.0,white,male,False,False,True,False,True,True,k-,------D
2557557,30.0,black,male,True,False,False,False,True,True,prob,------(c)
2557604,50.0,white,male,False,False,True,False,True,True,prob,------
2557649,18.0,black,female,False,True,False,False,True,True,incarrest,------(a)
2557650,18.0,black,male,True,False,False,False,True,True,prob,------.-
2557651,22.0,white,female,True,False,False,False,True,True,k-,--*
2557728,22.0,white,female,True,False,False,False,True,False,prob,-------(d)
2557838,25.0,white,male,True,False,False,False,True,False,incarrest,------(a)
2557839,52.0,white,male,True,False,False,False,True,False,incarrest,------.-
2557840,25.0,hispanic,male,True,False,False,False,True,True,incarrest,------(c)
2557882,31.0,black,male,True,False,False,False,True,True,incarrest,------(a)
2557928,19.0,white,male,True,False,False,False,True,True,prob,------
2557929,20.0,white,female,True,False,False,False,True,True,k-,-------(c)
2557977,41.0,black,male,False,False,False,False,True,False,incarrest,--*
2557978,27.0,white,female,True,False,False,False,True,False,incarrest,------(a)
2557979,25.0,white,female,False,False,False,False,True,True,incarrest,------(a)
2557980,53.0,white,male,False,False,False,False,True,False,incarrest,------.-
2558035,42.0,white,male,True,False,False,False,True,False,incarrest,------(a)
2558127,31.0,black,male,True,False,False,False,True,False,incarrest,------(b)
2558197,25.0,white,male,False,False,False,False,True,False,incarrest,------(a)
2558198,36.0,white,female,True,False,False,False,True,False,incarrest,------(d)
2558228,24.0,white,male,True,False,False,False,True,True,prob,------(c)
2558258,25.0,hispanic,male,False,False,False,False,True,False,incarrest,------(a)
2558259,29.0,white,male,True,False,False,False,True,False,incarrest,------(d)
2558260,51.0,black,female,False,True,False,False,True,True,k-,------(c)
2558305,35.0,white,male,True,False,False,False,True,True,k-,------(h)
2558306,34.0,white,male,True,False,False,False,True,True,prob,------(a)
2558307,19.0,white,female,False,True,False,False,True,False,incarrest,------(a)
2558347,29.0,black,male,False,True,False,False,True,True,incarrest,------(c)
2558348,36.0,white,female,True,False,False,False,True,True,prob,------(c)
2558349,17.0,white,female,False,True,False,False,True,True,k-,------(i)
2558421,23.0,hispanic,male,False,False,False,False,True,False,incarrest,------(a)
2558473,34.0,hispanic,male,True,False,False,False,True,False,incarrest,------.-
2558499,37.0,white,male,False,False,False,False,True,False,incarrest,------(h)
2558500,27.0,black,male,False,True,False,False,True,True,prob,------(d)
2558511,49.0,black,male,True,False,False,False,True,False,incarrest,------(a)
2558522,35.0,white,male,True,False,False,False,True,False,incarrest,------(a)
2558523,29.0,white,female,False,True,False,False,True,True,incarrest,--*
2558537,17.0,black,female,False,False,True,False,True,True,k-,--*
2558538,36.0,black,male,False,False,False,False,True,False,incarrest,--*
2558588,19.0,white,male,False,True,False,False,True,True,k-,-------(d)
2558615,22.0,black,male,True,False,False,False,True,False,incarrest,-------(c)
2558616,24.0,white,male,True,False,False,False,True,False,incarrest,------.-
2558676,23.0,white,male,True,False,False,False,True,False,incarrest,------(a)
2558677,24.0,hispanic,male,False,True,False,False,False,True,prob,------.-(b)
2558678,49.0,white,female,True,False,False,False,True,True,incarrest,------(c-)
2558693,25.0,black,male,True,False,False,False,True,False,incarrest,------.-(b)
2558694,17.0,white,female,False,False,True,False,True,True,prob,------(a)
2558747,24.0,asian/pacific islander,male,False,True,False,False,True,True,incarrest,------(c)
2558748,23.0,black,male,True,False,False,False,True,False,incarrest,------(h)
2558749,26.0,black,female,True,False,False,False,True,True,incarrest,------(b)
2558796,52.0,white,female,False,True,False,False,True,False,incarrest,------(b)
2558797,31.0,white,male,True,False,False,False,True,False,incarrest,------(b-)
2558865,32.0,white,female,True,False,False,False,True,True,incarrest,------(a-)
2558866,28.0,white,female,True,False,False,False,True,False,incarrest,--*
2558867,21.0,white,female,True,False,False,False,True,False,incarrest,------(a)
2558923,34.0,black,male,True,False,False,False,True,False,incarrest,------(a-)
2558924,43.0,hispanic,male,True,False,False,False,True,False,incarrest,------.-
2558925,18.0,white,male,False,False,True,False,True,True,k-,------.-
2559061,23.0,white,female,True,False,False,False,True,True,k-,------(g)
2559134,19.0,black,male,True,False,False,False,True,True,prob,------.-
2559135,19.0,white,male,True,False,False,False,True,False,prob,------(b)
2559271,28.0,white,female,True,False,False,False,True,True,incarrest,------(a)
2559379,29.0,black,male,True,False,False,False,True,False,incarrest,--*
2559380,26.0,white,male,True,False,False,False,True,False,incarrest,------(b)
2559381,32.0,hispanic,male,True,False,False,False,True,False,incarrest,------(a)
2559382,21.0,white,male,False,False,True,False,True,True,prob,------(a)
